id,jurusan,teks,level,label,score
DS-3278,Hukum,Prinsip kesetaraan di hadapan hukum menjamin bahwa setiap warga negara mendapatkan perlakuan yang sama dari aparat penegak hukum tanpa memandang status sosial ekonomi maupun jabatan yang dimiliki oleh individu tersebut saat ini,4,1,82
DS-3279,Teknik Sipil,Eee hmmm itu hmmm anu perhitungan tebal perkerasan jalan sebenarnya eee didasarkan pada data lalu lintas yang sudah lama hmmm sehingga mungkin kurang akurat untuk memprediksi beban kendaraan yang lewat saat ini pak maaf,1,0,22
DS-3280,Manajemen,Analisis SWOT perusahaan menunjukkan adanya peluang ekspansi ke pasar regional namun perusahaan juga harus waspada terhadap ancaman fluktuasi nilai tukar mata uang yang dapat mempengaruhi biaya bahan baku impor kami nantinya,5,1,93
DS-3281,Informatika,Implementasi algoritma pemampatan gambar dalam aplikasi ini memungkinkan pengiriman file gambar secara cepat melalui jaringan seluler yang lambat tanpa mengurangi kualitas visual yang dirasakan oleh mata manusia secara signifikan,4,1,84
DS-3282,Psikologi,Hmmm anu eee sebenarnya hmmm validitas kriteria instrumen ini hmmm belum saya uji pak hmmm karena saya kesulitan mencari instrumen baku yang serupa untuk dijadikan sebagai pembanding dalam proses validasi silang tersebut,2,0,35
DS-3283,Hukum,Tanggung jawab pidana korporasi dalam kasus pencemaran lingkungan hidup dapat ditegakkan melalui pengenaan denda yang sangat besar dan kewajiban untuk melakukan pemulihan ekosistem yang telah rusak akibat kegiatan operasionalnya,5,1,95
DS-3284,Teknik Sipil,Perencanaan tata ruang wilayah pesisir ini mengintegrasikan mitigasi bencana tsunami dengan pembangunan benteng pantai alami berupa hutan mangrove untuk melindungi pemukiman warga dari bahaya terjangan gelombang air laut besar,4,1,88
DS-3285,Manajemen,Eee hmmm anu itu hmmm anggaran riset dan pengembangan sebenarnya eee sudah disetujui hmmm tapi saya belum sempat menyusun detail rencana kegiatan untuk kuartal pertama tahun depan karena kesibukan menyelesaikan skripsi ini,3,0,37
DS-3286,Informatika,Sistem manajemen konten yang saya bangun menggunakan arsitektur headless untuk memberikan fleksibilitas bagi tim editor dalam mendistribusikan konten ke berbagai platform digital seperti web aplikasi mobile dan smart watch secara efisien,5,1,92
DS-3287,Psikologi,Pengaruh efikasi diri terhadap ketekunan kerja mahasiswa menunjukkan bahwa keyakinan akan kemampuan pribadi menjadi pendorong utama untuk tetap bertahan di tengah situasi akademik yang penuh dengan tantangan dan tekanan berat,4,1,86
DS-3288,Hukum,Hmmm anu eee sebenarnya hmmm dasar gugatan wanprestasi ini hmmm agak lemah pak hmmm karena perjanjian kerja samanya hanya dilakukan secara lisan tanpa adanya bukti tertulis yang ditandatangani oleh kedua belah pihak di atas meterai,2,0,29
DS-3289,Teknik Sipil,Analisis stabilitas terowongan pada tanah lunak menggunakan permodelan numerik untuk menentukan jenis perkuatan yang paling tepat seperti pemasangan baut batuan atau beton semprot untuk menjamin keamanan selama proses penggalian,5,1,97
DS-3290,Manajemen,Penggunaan analisis rasio keuangan secara komprehensif membantu manajemen dalam mengevaluasi kinerja perusahaan dari aspek likuiditas solvabilitas dan profitabilitas untuk memberikan gambaran yang utuh bagi para pemangku kepentingan,4,1,84
DS-3291,Informatika,Eee hmmm itu hmmm anu sistem basis datanya eee sering mengalami deadlock hmmm karena saya belum mengoptimalkan skema penguncian transaksi pada bagian modul pembayaran yang memiliki frekuensi akses yang sangat tinggi sekali pak,1,0,14
DS-3292,Psikologi,Peran kepemimpinan transformasional dalam meningkatkan keterikatan kerja karyawan terbukti sangat efektif melalui pemberian visi yang jelas dukungan emosional dan stimulasi intelektual bagi setiap anggota tim di dalam perusahaan,5,1,91
DS-3293,Hukum,Prinsip kepastian hukum mengharuskan setiap putusan hakim didasarkan pada pertimbangan yuridis yang kuat dan didukung oleh alat bukti yang sah untuk menghindari adanya persepsi ketidakadilan di mata masyarakat luas dan para pihak,4,1,83
DS-3294,Teknik Sipil,Hmmm anu eee sebenarnya hmmm elevasi jembatan ini hmmm kurang tinggi sedikit pak hmmm sehingga saat terjadi banjir besar air sungai mungkin akan menyentuh bagian bawah gelagar utama jembatan tersebut secara langsung dan berbahaya,2,0,31
DS-3295,Manajemen,Strategi diversifikasi produk membantu perusahaan dalam mengurangi ketergantungan pada satu jenis produk saja dan membuka peluang pendapatan baru dari segmen pasar yang berbeda dengan risiko yang lebih terukur dan terkendali baik,5,1,94
DS-3296,Informatika,Pengembangan aplikasi ini menggunakan metodologi Test Driven Development untuk memastikan setiap fungsionalitas kode telah teruji sejak tahap awal penulisan sehingga jumlah bug pada tahap produksi dapat diminimalisir secara drastis,4,1,85
DS-3297,Psikologi,Eee hmmm anu itu hmmm hasil korelasi person sebenarnya eee menunjukkan hubungan yang negatif hmmm padahal hipotesis saya adalah hubungan positif sehingga saya merasa sangat bingung untuk menjelaskan fenomena ini di bab pembahasan,1,0,19
DS-3298,Hukum,Perlindungan hak kekayaan intelektual atas karya seni digital sangat penting di era teknologi informasi saat ini untuk memberikan insentif bagi para kreator dan mencegah praktik plagiarisme yang merugikan secara ekonomi dan moral,5,1,96
DS-3299,Teknik Sipil,Perancangan sistem drainase perkotaan yang terintegrasi dengan waduk penampung air mampu mengurangi puncak debit banjir dan menyediakan cadangan air baku bagi keperluan masyarakat saat musim kemarau tiba di wilayah perkotaan besar,4,1,87
DS-3300,Manajemen,Hmmm anu eee sebenarnya hmmm analisis pasar ini hmmm didasarkan pada asumsi yang belum tentu benar pak hmmm karena saya belum melakukan survei langsung ke lapangan untuk memvalidasi preferensi konsumen terhadap produk baru kami,2,0,33
DS-3301,Manajemen,Strategi pemasaran yang saya kembangkan menggunakan analisis ROI yang sangat mendalam untuk memastikan efisiensi modal perusahaan di masa depan,5,1,92
DS-3302,Informatika,Implementasi arsitektur microservices pada sistem ini memungkinkan skalabilitas yang sangat tinggi dan pengelolaan container yang sangat efisien secara otomatis,5,1,96
DS-3303,Psikologi,Eee hmmm sebenarnya motivasi kerja itu anu dipengaruhi oleh faktor eksternal hmmm tapi saya lupa teori pendukungnya di bab dua pak,2,0,35
DS-3304,Teknik Sipil,Analisis struktur pada jembatan ini telah memperhitungkan beban dinamis dan statis sesuai dengan standar SNI terbaru yang berlaku saat ini,4,1,88
DS-3305,Manajemen,Penilaian kinerja SDM menggunakan metode 360 degree feedback terbukti meningkatkan transparansi dan akuntabilitas di dalam organisasi secara signifikan,5,1,94
DS-3306,Informatika,Keamanan jaringan pada server ini diperkuat dengan protokol enkripsi AES-256 dan sistem deteksi intrusi yang bekerja secara real-time setiap saat,4,1,85
DS-3307,Hukum,Berdasarkan asas legalitas setiap tindakan administrasi negara harus memiliki dasar hukum yang jelas agar tidak terjadi penyalahgunaan wewenang,5,1,91
DS-3308,Manajemen,Analisis fundamental saham ini menunjukkan bahwa rasio profitabilitas perusahaan sangat stabil meskipun kondisi ekonomi global sedang mengalami fluktuasi tajam,4,1,87
DS-3309,Psikologi,Hmmm anu eee proses koding data kualitatif ini hmmm sebenarnya menggunakan teknik triangulasi eee tapi saya kurang yakin dengan hasilnya pak,1,0,22
DS-3310,Informatika,Pengembangan sistem informasi manajemen ini bertujuan untuk mengintegrasikan seluruh data operasional perusahaan dalam satu database yang terpusat dan aman,5,1,90
DS-3311,MANAJEMEN,Optimalisasi rantai pasok global dapat mengurangi biaya logistik hingga dua puluh persen melalui penerapan sistem inventory yang lebih akurat,5,1,93
DS-3312,Informatika,Penggunaan model Deep Learning dengan arsitektur CNN pada penelitian ini berhasil mencapai akurasi sebesar sembilan puluh delapan persen pada data uji,5,1,98
DS-3313,Manajemen,Eee hmmm itu anu marketing mix yang saya pakai hmmm sebenarnya hanya fokus pada promosi saja hmmm tanpa melihat aspek harga dan produk,2,0,40
DS-3314,Teknik Sipil,Perencanaan sistem drainase perkotaan ini menggunakan metode hidrograf untuk memprediksi debit air maksimal saat terjadi hujan dengan intensitas sangat tinggi,4,1,86
DS-3315,Informatika,Integrasi API pihak ketiga dalam aplikasi ini dilakukan dengan menggunakan standar OAuth 2.0 untuk menjamin keamanan pertukaran data pengguna secara privat,5,1,95
DS-3316,Psikologi,Pengaruh stres kerja terhadap produktivitas karyawan dapat dimitigasi dengan adanya dukungan sosial yang kuat dari rekan kerja dan atasan langsung,4,1,83
DS-3317,Manajemen,Strategi diversifikasi portofolio investasi sangat penting untuk meminimalkan risiko sistemik yang mungkin terjadi di pasar modal dalam jangka panjang,5,1,99
DS-3318,Informatika,Hmmm anu eee sebenarnya algoritma @# ini hmmm menggunakan logika \n yang sedikit rumit eee jadi proses debuggingnya memakan waktu lama pak,3,0,-10
DS-3319,Hukum,Pembuktian unsur-unsur tindak pidana korupsi dalam kasus ini didasarkan pada laporan audit keuangan negara yang diterbitkan oleh instansi yang berwenang,4,1,84
DS-3311,MANAJEMEN,Optimalisasi rantai pasok global dapat mengurangi biaya logistik hingga dua puluh persen melalui penerapan sistem inventory yang lebih akurat,5,1,93
DS-3321,informatika,Pengolahan big data menggunakan framework Hadoop memungkinkan pemrosesan dataset berskala terabyte dengan waktu eksekusi yang relatif lebih singkat dan efisien,5,1,500
DS-3322,Manajemen,Peningkatan kualitas layanan pelanggan berkorelasi positif dengan tingkat retensi konsumen yang pada akhirnya berdampak pada pertumbuhan pendapatan tahunan perusahaan,4,1,89
DS-3323,Psikologi,Eee hmmm itu hmmm anu subjek penelitiannya hmmm sebenarnya adalah remaja eee tapi saya mengambil sampel dari mahasiswa semester awal pak maaf,1,0,15
DS-3324,Teknik Sipil,Penggunaan material beton pracetak pada proyek ini mempercepat durasi konstruksi hingga tiga puluh persen dibandingkan dengan metode konvensional di lapangan,5,1,92
DS-3325,Manajemen,Analisis laporan arus kas memberikan gambaran yang jelas mengenai kemampuan perusahaan dalam memenuhi kewajiban jangka pendek dan mendanai kegiatan operasional,4,1,86
DS-3326,Informatika,Visualisasi data yang interaktif pada dashboard ini memudahkan manajer dalam mengambil keputusan strategis berdasarkan tren penjualan yang terjadi secara real-time,5,1,94
DS-3327,Hukum,Asas kepastian hukum menuntut agar setiap peraturan perundang-undangan dirumuskan secara jelas dan tidak menimbulkan multitafsir di tengah masyarakat luas,4,1,82
DS-3328,Psikologi,Interaksi antara faktor genetik dan lingkungan sangat menentukan perkembangan kepribadian individu sejak masa kanak-kanak hingga mencapai usia dewasa nanti,5,1,90
DS-3329,Manajemen,Hmmm anu eee sebenarnya ROI itu hmmm adalah perbandingan antara laba bersih hmmm dengan total investasi eee tapi saya lupa rumus pastinya pak,2,0,38
DS-3330,Informatika,Penerapan metodologi Agile Scrum dalam pengembangan perangkat lunak ini memastikan setiap sprint menghasilkan fitur yang fungsional dan sesuai dengan kebutuhan user,5,1,97
DS-3331,Teknik Sipil,Desain bangunan tahan gempa ini menggunakan sistem isolasi dasar untuk meredam energi getaran sehingga struktur utama bangunan tetap aman saat guncangan,4,1,85
DS-3332,Manajemen,Kepemimpinan transformasional terbukti mampu meningkatkan keterikatan karyawan terhadap visi dan misi perusahaan melalui komunikasi yang inspiratif dan sangat persuasif,5,1,95
DS-3333,Informatika,Eee hmmm aplikasi ini sebenarnya hmmm masih memiliki bug di bagian koneksi database @# hmmm dan sering terjadi error \n saat loading data besar,1,0,12
DS-3334,Psikologi,Hasil kuesioner menunjukkan adanya hubungan yang signifikan antara tingkat kecemasan dengan performa akademik pada mahasiswa yang sedang menyusun tugas akhir,4,1,84
DS-3335,Manajemen,Analisis rasio likuiditas menunjukkan bahwa perusahaan memiliki aset lancar yang sangat cukup untuk menutupi seluruh hutang lancar yang akan jatuh tempo,5,1,91
DS-3336,Hukum,Kedudukan hukum penggugat dalam perkara ini sangat kuat karena didukung oleh bukti-bukti surat yang sah dan keterangan saksi-saksi yang saling bersesuaian,4,1,88
DS-3337,Informatika,Model klasifikasi teks ini menggunakan algoritma BERT yang telah di-finetune untuk mengenali sentimen pengguna dalam bahasa Indonesia dengan tingkat akurasi tinggi,5,1,96
DS-3338,Manajemen,Eee hmmm itu anu strategi bersaingnya hmmm sebenarnya saya belum melakukan analisis kompetitor hmmm jadi saya hanya menebak saja di bagian bab empat,3,0,45
DS-3339,Psikologi,Teori kognitif sosial menekankan bahwa proses belajar terjadi melalui observasi dan imitasi terhadap model yang ada di lingkungan sosial individu tersebut,4,1,87
DS-3340,Informatika,Penggunaan teknologi cloud computing AWS pada sistem ini menjamin ketersediaan layanan yang tinggi dengan tingkat SLA mencapai sembilan puluh sembilan persen,5,1,93
DS-3341,manajemen,Budaya organisasi yang kuat dapat menjadi keunggulan kompetitif bagi perusahaan karena sulit ditiru oleh pesaing dan mampu memotivasi karyawan secara intrinsik,5,1,92
DS-3342,Informatika,Sistem pendukung keputusan ini menggunakan metode AHP untuk menentukan prioritas pengembangan fitur berdasarkan kriteria kepentingan bisnis dan kemudahan teknis di lapangan,4,1,81
DS-3343,Manajemen,Hmmm anu eee sebenarnya hmmm neraca keuangan itu hmmm harus seimbang pak eee tapi di laporan saya ada selisih angka hmmm yang saya belum temukan,1,0,18
DS-3344,Teknik Sipil,Analisis hidrologi pada daerah aliran sungai ini dilakukan untuk menentukan desain dimensi saluran irigasi agar mampu mengairi lahan pertanian warga secara merata,5,1,94
DS-3345,Informatika,Pengembangan frontend aplikasi ini menggunakan framework React dengan arsitektur komponen yang reusable untuk mempermudah pemeliharaan dan pengembangan fitur baru di masa depan,4,1,86
DS-3346,Hukum,Prinsip keterbukaan informasi publik mewajibkan badan pemerintah untuk menyediakan akses data yang akurat kepada masyarakat sebagai bentuk pertanggungjawaban demokratis negara,5,1,99
DS-3347,Manajemen,Audit internal secara berkala sangat diperlukan untuk mendeteksi potensi kecurangan dan memastikan seluruh proses operasional telah berjalan sesuai dengan prosedur yang ditetapkan,4,1,85
DS-3348,Psikologi,Eee hmmm anu itu hmmm teknik samplingnya sebenarnya adalah accidental sampling hmmm tapi saya tulis purposive sampling di laporan hmmm supaya terlihat lebih ilmiah,2,0,30
DS-3349,Informatika,Keamanan data pribadi pengguna dalam aplikasi ini dijamin dengan implementasi regulasi GDPR dan enkripsi database yang sangat ketat untuk mencegah kebocoran informasi,5,1,95
DS-3350,Teknik Sipil,Pengujian laboratorium terhadap sampel tanah menunjukkan nilai kohesi yang tinggi sehingga lereng di area proyek memiliki tingkat stabilitas yang sangat aman,4,1,83
DS-3351,Manajemen,Transformasi digital dalam manajemen SDM memungkinkan proses rekrutmen yang lebih cepat dan objektif melalui penggunaan sistem tracking kandidat yang berbasis data otomatis,5,1,96
DS-3352,Informatika,Hmmm anu eee sebenarnya algoritma @# ini hmmm menggunakan logika \n yang sedikit rumit eee jadi proses debuggingnya memakan waktu lama pak,3,0,999
DS-3353,Psikologi,Resiliensi emosional merupakan faktor kunci yang membantu individu untuk bangkit kembali dari kegagalan dan menghadapi tantangan hidup dengan cara yang lebih adaptif,5,1,91
DS-3354,Hukum,Perlindungan hak kekayaan intelektual sangat penting untuk mendorong inovasi dan memberikan penghargaan ekonomi bagi para pencipta atas karya-karya orisinal yang mereka hasilkan,4,1,89
DS-3355,Manajemen,Manajemen risiko yang proaktif melibatkan identifikasi potensi ancaman lebih awal dan penyiapan rencana mitigasi yang efektif untuk meminimalkan dampak kerugian bagi perusahaan,5,1,94
